,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept
312,go_kitchen_shelf,0,2020-03-18 02:27:00+00:00,go_kitchen_shelf,0,complete,312,process_case
313,get_glass,0,2020-03-18 02:27:00+00:00,get_glass,0,start,313,process_case
314,noise 20,0,2020-03-18 02:27:00+00:00,noise 20,0,complete,314,process_case
315,get_glass,0,2020-03-18 02:28:00+00:00,get_glass,0,complete,315,process_case
316,go_kitchen_sink,0,2020-03-18 02:28:00+00:00,go_kitchen_sink,0,complete,316,process_case
317,get_water,0,2020-03-18 02:28:00+00:00,get_water,0,start,317,process_case
318,noise 20,0,2020-03-18 02:28:00+00:00,noise 20,0,complete,318,process_case
319,get_water,0,2020-03-18 02:28:00+00:00,get_water,0,complete,319,process_case
320,drink_water,0,2020-03-18 02:28:00+00:00,drink_water,0,start,320,process_case
321,noise 10,0,2020-03-18 02:28:00+00:00,noise 10,0,complete,321,process_case
322,drink_water,0,2020-03-18 02:29:00+00:00,drink_water,0,complete,322,process_case
323,go_chair,0,2020-03-18 02:29:00+00:00,go_chair,0,complete,323,process_case
324,go_chair,0,2020-03-18 02:30:00+00:00,go_chair,0,complete,324,process_case
325,rest_in_chair,0,2020-03-18 02:30:00+00:00,rest_in_chair,0,start,325,process_case
326,noise 5,0,2020-03-18 02:30:00+00:00,noise 5,0,complete,326,process_case
327,rest_in_chair,0,2020-03-18 02:50:00+00:00,rest_in_chair,0,complete,327,process_case
328,go_chair,0,2020-03-18 02:50:00+00:00,go_chair,0,complete,328,process_case
329,rest_in_chair,0,2020-03-18 02:50:00+00:00,rest_in_chair,0,start,329,process_case
330,rest_in_chair,0,2020-03-18 03:07:00+00:00,rest_in_chair,0,complete,330,process_case
331,go_chair,0,2020-03-18 03:07:00+00:00,go_chair,0,complete,331,process_case
332,rest_in_chair,0,2020-03-18 03:07:00+00:00,rest_in_chair,0,start,332,process_case
333,rest_in_chair,0,2020-03-18 03:28:00+00:00,rest_in_chair,0,complete,333,process_case
334,go_wc,0,2020-03-18 03:28:00+00:00,go_wc,0,complete,334,process_case
335,wc_do,0,2020-03-18 03:28:00+00:00,wc_do,0,start,335,process_case
336,noise 10,0,2020-03-18 03:28:00+00:00,noise 10,0,complete,336,process_case
337,wc_do,0,2020-03-18 03:32:00+00:00,wc_do,0,complete,337,process_case
338,wc_flush,0,2020-03-18 03:32:00+00:00,wc_flush,0,start,338,process_case
339,noise 20,0,2020-03-18 03:32:00+00:00,noise 20,0,complete,339,process_case
340,wc_flush,0,2020-03-18 03:32:00+00:00,wc_flush,0,complete,340,process_case
341,go_bathroom_sink,0,2020-03-18 03:32:00+00:00,go_bathroom_sink,0,complete,341,process_case
342,wash_hands,0,2020-03-18 03:32:00+00:00,wash_hands,0,start,342,process_case
343,wash_hands,0,2020-03-18 03:32:00+00:00,wash_hands,0,complete,343,process_case
344,go_chair,0,2020-03-18 03:32:00+00:00,go_chair,0,complete,344,process_case
345,rest_in_chair,0,2020-03-18 03:32:00+00:00,rest_in_chair,0,start,345,process_case
346,noise 5,0,2020-03-18 03:32:00+00:00,noise 5,0,complete,346,process_case
347,rest_in_chair,0,2020-03-18 03:56:00+00:00,rest_in_chair,0,complete,347,process_case
348,go_kitchen_shelf,0,2020-03-18 03:56:00+00:00,go_kitchen_shelf,0,complete,348,process_case
349,go_kitchen_shelf,0,2020-03-18 03:57:00+00:00,go_kitchen_shelf,0,complete,349,process_case
350,get_glass,0,2020-03-18 03:57:00+00:00,get_glass,0,start,350,process_case
351,noise 20,0,2020-03-18 03:57:00+00:00,noise 20,0,complete,351,process_case
352,get_glass,0,2020-03-18 03:57:00+00:00,get_glass,0,complete,352,process_case
353,go_kitchen_sink,0,2020-03-18 03:57:00+00:00,go_kitchen_sink,0,complete,353,process_case
354,get_water,0,2020-03-18 03:57:00+00:00,get_water,0,start,354,process_case
355,noise 20,0,2020-03-18 03:57:00+00:00,noise 20,0,complete,355,process_case
356,get_water,0,2020-03-18 03:57:00+00:00,get_water,0,complete,356,process_case
357,drink_water,0,2020-03-18 03:57:00+00:00,drink_water,0,start,357,process_case
358,noise 10,0,2020-03-18 03:57:00+00:00,noise 10,0,complete,358,process_case
359,drink_water,0,2020-03-18 03:58:00+00:00,drink_water,0,complete,359,process_case
360,go_chair,0,2020-03-18 03:58:00+00:00,go_chair,0,complete,360,process_case
361,go_chair,0,2020-03-18 03:59:00+00:00,go_chair,0,complete,361,process_case
362,rest_in_chair,0,2020-03-18 03:59:00+00:00,rest_in_chair,0,start,362,process_case
363,noise 5,0,2020-03-18 03:59:00+00:00,noise 5,0,complete,363,process_case
364,rest_in_chair,0,2020-03-18 04:18:00+00:00,rest_in_chair,0,complete,364,process_case
365,go_chair,0,2020-03-18 04:18:00+00:00,go_chair,0,complete,365,process_case
366,rest_in_chair,0,2020-03-18 04:18:00+00:00,rest_in_chair,0,start,366,process_case
367,rest_in_chair,0,2020-03-18 04:43:00+00:00,rest_in_chair,0,complete,367,process_case
368,go_chair,0,2020-03-18 04:43:00+00:00,go_chair,0,complete,368,process_case
369,rest_in_chair,0,2020-03-18 04:43:00+00:00,rest_in_chair,0,start,369,process_case
370,rest_in_chair,0,2020-03-18 05:01:00+00:00,rest_in_chair,0,complete,370,process_case
371,go_chair,0,2020-03-18 05:01:00+00:00,go_chair,0,complete,371,process_case
372,rest_in_chair,0,2020-03-18 05:01:00+00:00,rest_in_chair,0,start,372,process_case
373,rest_in_chair,0,2020-03-18 05:18:00+00:00,rest_in_chair,0,complete,373,process_case
374,go_kitchen_shelf,0,2020-03-18 05:18:00+00:00,go_kitchen_shelf,0,complete,374,process_case
375,go_kitchen_shelf,0,2020-03-18 05:19:00+00:00,go_kitchen_shelf,0,complete,375,process_case
376,get_glass,0,2020-03-18 05:19:00+00:00,get_glass,0,start,376,process_case
377,noise 20,0,2020-03-18 05:19:00+00:00,noise 20,0,complete,377,process_case
378,get_glass,0,2020-03-18 05:19:00+00:00,get_glass,0,complete,378,process_case
379,go_kitchen_sink,0,2020-03-18 05:19:00+00:00,go_kitchen_sink,0,complete,379,process_case
380,get_water,0,2020-03-18 05:19:00+00:00,get_water,0,start,380,process_case
381,noise 20,0,2020-03-18 05:19:00+00:00,noise 20,0,complete,381,process_case
382,get_water,0,2020-03-18 05:19:00+00:00,get_water,0,complete,382,process_case
383,drink_water,0,2020-03-18 05:19:00+00:00,drink_water,0,start,383,process_case
384,noise 10,0,2020-03-18 05:19:00+00:00,noise 10,0,complete,384,process_case
385,drink_water,0,2020-03-18 05:21:00+00:00,drink_water,0,complete,385,process_case
386,go_chair,0,2020-03-18 05:21:00+00:00,go_chair,0,complete,386,process_case
387,rest_in_chair,0,2020-03-18 05:21:00+00:00,rest_in_chair,0,start,387,process_case
388,noise 5,0,2020-03-18 05:21:00+00:00,noise 5,0,complete,388,process_case
389,rest_in_chair,0,2020-03-18 05:40:00+00:00,rest_in_chair,0,complete,389,process_case
390,go_wc,0,2020-03-18 05:40:00+00:00,go_wc,0,complete,390,process_case
391,go_wc,0,2020-03-18 05:41:00+00:00,go_wc,0,complete,391,process_case
392,wc_do,0,2020-03-18 05:41:00+00:00,wc_do,0,start,392,process_case
393,noise 10,0,2020-03-18 05:41:00+00:00,noise 10,0,complete,393,process_case
394,wc_do,0,2020-03-18 05:44:00+00:00,wc_do,0,complete,394,process_case
395,wc_flush,0,2020-03-18 05:44:00+00:00,wc_flush,0,start,395,process_case
396,noise 20,0,2020-03-18 05:44:00+00:00,noise 20,0,complete,396,process_case
397,wc_flush,0,2020-03-18 05:45:00+00:00,wc_flush,0,complete,397,process_case
398,go_bathroom_sink,0,2020-03-18 05:45:00+00:00,go_bathroom_sink,0,complete,398,process_case
399,wash_hands,0,2020-03-18 05:45:00+00:00,wash_hands,0,start,399,process_case
400,wash_hands,0,2020-03-18 05:45:00+00:00,wash_hands,0,complete,400,process_case
401,go_chair,0,2020-03-18 05:45:00+00:00,go_chair,0,complete,401,process_case
402,rest_in_chair,0,2020-03-18 05:45:00+00:00,rest_in_chair,0,start,402,process_case
403,noise 5,0,2020-03-18 05:45:00+00:00,noise 5,0,complete,403,process_case
404,rest_in_chair,0,2020-03-18 06:06:00+00:00,rest_in_chair,0,complete,404,process_case
405,go_computer,0,2020-03-18 06:06:00+00:00,go_computer,0,complete,405,process_case
406,go_computer,0,2020-03-18 06:07:00+00:00,go_computer,0,complete,406,process_case
407,switch_computer_on,0,2020-03-18 06:07:00+00:00,switch_computer_on,0,start,407,process_case
408,noise 20,0,2020-03-18 06:07:00+00:00,noise 20,0,complete,408,process_case
409,switch_computer_on,0,2020-03-18 06:07:00+00:00,switch_computer_on,0,complete,409,process_case
410,go_computer_chair,0,2020-03-18 06:07:00+00:00,go_computer_chair,0,complete,410,process_case
411,use_the_computer,0,2020-03-18 06:07:00+00:00,use_the_computer,0,start,411,process_case
412,noise 5,0,2020-03-18 06:07:00+00:00,noise 5,0,complete,412,process_case
413,go_kitchen_shelf,0,2020-03-18 07:21:00+00:00,go_kitchen_shelf,0,complete,413,process_case
414,get_glass,0,2020-03-18 07:21:00+00:00,get_glass,0,start,414,process_case
415,noise 20,0,2020-03-18 07:21:00+00:00,noise 20,0,complete,415,process_case
416,get_glass,0,2020-03-18 07:21:00+00:00,get_glass,0,complete,416,process_case
417,go_kitchen_sink,0,2020-03-18 07:21:00+00:00,go_kitchen_sink,0,complete,417,process_case
418,get_water,0,2020-03-18 07:21:00+00:00,get_water,0,start,418,process_case
419,noise 20,0,2020-03-18 07:21:00+00:00,noise 20,0,complete,419,process_case
420,get_water,0,2020-03-18 07:21:00+00:00,get_water,0,complete,420,process_case
421,drink_water,0,2020-03-18 07:21:00+00:00,drink_water,0,start,421,process_case
422,noise 10,0,2020-03-18 07:21:00+00:00,noise 10,0,complete,422,process_case
423,drink_water,0,2020-03-18 07:23:00+00:00,drink_water,0,complete,423,process_case
424,go_computer_chair,0,2020-03-18 07:23:00+00:00,go_computer_chair,0,complete,424,process_case
425,go_computer_chair,0,2020-03-18 07:24:00+00:00,go_computer_chair,0,complete,425,process_case
426,noise 5,0,2020-03-18 07:24:00+00:00,noise 5,0,complete,426,process_case
427,use_the_computer,0,2020-03-18 08:04:00+00:00,use_the_computer,0,complete,427,process_case
428,go_computer,0,2020-03-18 08:04:00+00:00,go_computer,0,complete,428,process_case
429,switch_computer_off,0,2020-03-18 08:04:00+00:00,switch_computer_off,0,start,429,process_case
430,noise 20,0,2020-03-18 08:04:00+00:00,noise 20,0,complete,430,process_case
431,switch_computer_off,0,2020-03-18 08:04:00+00:00,switch_computer_off,0,complete,431,process_case
432,go_bathroom_sink,0,2020-03-18 08:04:00+00:00,go_bathroom_sink,0,complete,432,process_case
433,go_bathroom_sink,0,2020-03-18 08:05:00+00:00,go_bathroom_sink,0,complete,433,process_case
434,wash_hands,0,2020-03-18 08:05:00+00:00,wash_hands,0,start,434,process_case
435,wash_hands,0,2020-03-18 08:05:00+00:00,wash_hands,0,complete,435,process_case
436,go_fridge,0,2020-03-18 08:05:00+00:00,go_fridge,0,complete,436,process_case
437,get_food_from_fridge,0,2020-03-18 08:05:00+00:00,get_food_from_fridge,0,start,437,process_case
438,noise 20,0,2020-03-18 08:05:00+00:00,noise 20,0,complete,438,process_case
439,get_food_from_fridge,0,2020-03-18 08:06:00+00:00,get_food_from_fridge,0,complete,439,process_case
440,go_kitchen_shelf,0,2020-03-18 08:06:00+00:00,go_kitchen_shelf,0,complete,440,process_case
441,get_bread,0,2020-03-18 08:06:00+00:00,get_bread,0,start,441,process_case
442,noise 20,0,2020-03-18 08:06:00+00:00,noise 20,0,complete,442,process_case
443,get_bread,0,2020-03-18 08:07:00+00:00,get_bread,0,complete,443,process_case
444,go_dining_table,0,2020-03-18 08:07:00+00:00,go_dining_table,0,complete,444,process_case
445,eat_cold_meal,0,2020-03-18 08:07:00+00:00,eat_cold_meal,0,start,445,process_case
446,noise 10,0,2020-03-18 08:07:00+00:00,noise 10,0,complete,446,process_case
447,go_wardrobe,0,2020-03-18 08:22:00+00:00,go_wardrobe,0,complete,447,process_case
448,change_clothes,0,2020-03-18 08:22:00+00:00,change_clothes,0,start,448,process_case
449,noise 20,0,2020-03-18 08:22:00+00:00,noise 20,0,complete,449,process_case
450,change_clothes,0,2020-03-18 08:27:00+00:00,change_clothes,0,complete,450,process_case
451,go_shoe_shelf,0,2020-03-18 08:27:00+00:00,go_shoe_shelf,0,complete,451,process_case
452,dress_up_outdoor,0,2020-03-18 08:27:00+00:00,dress_up_outdoor,0,start,452,process_case
453,noise 20,0,2020-03-18 08:27:00+00:00,noise 20,0,complete,453,process_case
454,dress_up_outdoor,0,2020-03-18 08:32:00+00:00,dress_up_outdoor,0,complete,454,process_case
455,go_workplace,0,2020-03-18 08:32:00+00:00,go_workplace,0,complete,455,process_case
456,go_workplace,0,2020-03-18 08:33:00+00:00,go_workplace,0,complete,456,process_case
457,work,0,2020-03-18 08:33:00+00:00,work,0,start,457,process_case
458,noise 20,0,2020-03-18 08:33:00+00:00,noise 20,0,complete,458,process_case
459,work,0,2020-03-18 18:33:00+00:00,work,0,complete,459,process_case
460,go_shoe_shelf,0,2020-03-18 18:33:00+00:00,go_shoe_shelf,0,complete,460,process_case
461,go_shoe_shelf,0,2020-03-18 18:34:00+00:00,go_shoe_shelf,0,complete,461,process_case
462,dress_down_outdoor,0,2020-03-18 18:34:00+00:00,dress_down_outdoor,0,start,462,process_case
463,noise 20,0,2020-03-18 18:34:00+00:00,noise 20,0,complete,463,process_case
464,dress_down_outdoor,0,2020-03-18 18:39:00+00:00,dress_down_outdoor,0,complete,464,process_case
465,go_wardrobe,0,2020-03-18 18:39:00+00:00,go_wardrobe,0,complete,465,process_case
466,change_clothes,0,2020-03-18 18:39:00+00:00,change_clothes,0,start,466,process_case
467,noise 20,0,2020-03-18 18:39:00+00:00,noise 20,0,complete,467,process_case
468,change_clothes,0,2020-03-18 18:43:00+00:00,change_clothes,0,complete,468,process_case
469,finish_walk,0,2020-03-18 18:43:00+00:00,finish_walk,0,start,469,process_case
470,noise 10,0,2020-03-18 18:43:00+00:00,noise 10,0,complete,470,process_case
471,finish_walk,0,2020-03-18 18:43:00+00:00,finish_walk,0,complete,471,process_case
472,go_kitchen_shelf,0,2020-03-18 18:43:00+00:00,go_kitchen_shelf,0,complete,472,process_case
473,go_kitchen_shelf,0,2020-03-18 18:44:00+00:00,go_kitchen_shelf,0,complete,473,process_case
474,get_glass,0,2020-03-18 18:44:00+00:00,get_glass,0,start,474,process_case
475,noise 20,0,2020-03-18 18:44:00+00:00,noise 20,0,complete,475,process_case
476,get_glass,0,2020-03-18 18:44:00+00:00,get_glass,0,complete,476,process_case
477,go_kitchen_sink,0,2020-03-18 18:44:00+00:00,go_kitchen_sink,0,complete,477,process_case
478,get_water,0,2020-03-18 18:44:00+00:00,get_water,0,start,478,process_case
479,noise 20,0,2020-03-18 18:44:00+00:00,noise 20,0,complete,479,process_case
480,get_water,0,2020-03-18 18:44:00+00:00,get_water,0,complete,480,process_case
481,drink_water,0,2020-03-18 18:44:00+00:00,drink_water,0,start,481,process_case
482,noise 10,0,2020-03-18 18:44:00+00:00,noise 10,0,complete,482,process_case
483,go_dining_table,0,2020-03-18 18:56:00+00:00,go_dining_table,0,complete,483,process_case
484,noise 10,0,2020-03-18 18:56:00+00:00,noise 10,0,complete,484,process_case
485,eat_cold_meal,0,2020-03-18 19:19:00+00:00,eat_cold_meal,0,complete,485,process_case
486,go_kitchen_sink,0,2020-03-18 19:19:00+00:00,go_kitchen_sink,0,complete,486,process_case
487,put_plate_to_sink,0,2020-03-18 19:19:00+00:00,put_plate_to_sink,0,start,487,process_case
488,noise 20,0,2020-03-18 19:19:00+00:00,noise 20,0,complete,488,process_case
489,put_plate_to_sink,0,2020-03-18 19:19:00+00:00,put_plate_to_sink,0,complete,489,process_case
490,noise 10,0,2020-03-18 19:19:00+00:00,noise 10,0,complete,490,process_case
491,drink_water,0,2020-03-18 19:20:00+00:00,drink_water,0,complete,491,process_case
492,go_entrace,0,2020-03-18 19:20:00+00:00,go_entrace,0,complete,492,process_case
493,interact_with_man,0,2020-03-18 19:20:00+00:00,interact_with_man,0,start,493,process_case
494,noise 20,0,2020-03-18 19:20:00+00:00,noise 20,0,complete,494,process_case
495,interact_with_man,0,2020-03-18 19:23:00+00:00,interact_with_man,0,complete,495,process_case
496,go_computer,0,2020-03-18 19:23:00+00:00,go_computer,0,complete,496,process_case
497,go_computer,0,2020-03-18 19:24:00+00:00,go_computer,0,complete,497,process_case
498,switch_computer_on,0,2020-03-18 19:24:00+00:00,switch_computer_on,0,start,498,process_case
499,noise 20,0,2020-03-18 19:24:00+00:00,noise 20,0,complete,499,process_case
500,switch_computer_on,0,2020-03-18 19:24:00+00:00,switch_computer_on,0,complete,500,process_case
501,go_computer_chair,0,2020-03-18 19:24:00+00:00,go_computer_chair,0,complete,501,process_case
502,use_the_computer,0,2020-03-18 19:24:00+00:00,use_the_computer,0,start,502,process_case
503,noise 5,0,2020-03-18 19:24:00+00:00,noise 5,0,complete,503,process_case
504,use_the_computer,0,2020-03-18 21:05:00+00:00,use_the_computer,0,complete,504,process_case
505,go_computer,0,2020-03-18 21:05:00+00:00,go_computer,0,complete,505,process_case
506,switch_computer_off,0,2020-03-18 21:05:00+00:00,switch_computer_off,0,start,506,process_case
507,noise 20,0,2020-03-18 21:05:00+00:00,noise 20,0,complete,507,process_case
508,switch_computer_off,0,2020-03-18 21:05:00+00:00,switch_computer_off,0,complete,508,process_case
509,go_kitchen_shelf,0,2020-03-18 21:05:00+00:00,go_kitchen_shelf,0,complete,509,process_case
510,get_glass,0,2020-03-18 21:05:00+00:00,get_glass,0,start,510,process_case
511,noise 20,0,2020-03-18 21:05:00+00:00,noise 20,0,complete,511,process_case
512,get_glass,0,2020-03-18 21:05:00+00:00,get_glass,0,complete,512,process_case
513,go_kitchen_sink,0,2020-03-18 21:05:00+00:00,go_kitchen_sink,0,complete,513,process_case
514,get_water,0,2020-03-18 21:05:00+00:00,get_water,0,start,514,process_case
515,noise 20,0,2020-03-18 21:05:00+00:00,noise 20,0,complete,515,process_case
516,get_water,0,2020-03-18 21:06:00+00:00,get_water,0,complete,516,process_case
517,drink_water,0,2020-03-18 21:06:00+00:00,drink_water,0,start,517,process_case
518,noise 10,0,2020-03-18 21:06:00+00:00,noise 10,0,complete,518,process_case
519,drink_water,0,2020-03-18 21:08:00+00:00,drink_water,0,complete,519,process_case
520,go_wc,0,2020-03-18 21:08:00+00:00,go_wc,0,complete,520,process_case
521,go_wc,0,2020-03-18 21:09:00+00:00,go_wc,0,complete,521,process_case
522,wc_do,0,2020-03-18 21:09:00+00:00,wc_do,0,start,522,process_case
523,noise 10,0,2020-03-18 21:09:00+00:00,noise 10,0,complete,523,process_case
524,wc_do,0,2020-03-18 21:16:00+00:00,wc_do,0,complete,524,process_case
525,wc_flush,0,2020-03-18 21:16:00+00:00,wc_flush,0,start,525,process_case
526,noise 20,0,2020-03-18 21:16:00+00:00,noise 20,0,complete,526,process_case
527,wc_flush,0,2020-03-18 21:16:00+00:00,wc_flush,0,complete,527,process_case
528,go_bathroom_sink,0,2020-03-18 21:16:00+00:00,go_bathroom_sink,0,complete,528,process_case
529,wash_hands,0,2020-03-18 21:16:00+00:00,wash_hands,0,start,529,process_case
530,wash_hands,0,2020-03-18 21:16:00+00:00,wash_hands,0,complete,530,process_case
531,go_bathroom_sink,0,2020-03-18 21:16:00+00:00,go_bathroom_sink,0,complete,531,process_case
532,wash_hands,0,2020-03-18 21:16:00+00:00,wash_hands,0,start,532,process_case
533,wash_hands,0,2020-03-18 21:16:00+00:00,wash_hands,0,complete,533,process_case
534,go_fridge,0,2020-03-18 21:16:00+00:00,go_fridge,0,complete,534,process_case
535,go_fridge,0,2020-03-18 21:17:00+00:00,go_fridge,0,complete,535,process_case
536,get_food_from_fridge,0,2020-03-18 21:17:00+00:00,get_food_from_fridge,0,start,536,process_case
537,noise 20,0,2020-03-18 21:17:00+00:00,noise 20,0,complete,537,process_case
538,get_food_from_fridge,0,2020-03-18 21:18:00+00:00,get_food_from_fridge,0,complete,538,process_case
539,go_kitchen_shelf,0,2020-03-18 21:18:00+00:00,go_kitchen_shelf,0,complete,539,process_case
540,get_bread,0,2020-03-18 21:18:00+00:00,get_bread,0,start,540,process_case
541,noise 20,0,2020-03-18 21:18:00+00:00,noise 20,0,complete,541,process_case
542,get_bread,0,2020-03-18 21:18:00+00:00,get_bread,0,complete,542,process_case
543,go_dining_table,0,2020-03-18 21:18:00+00:00,go_dining_table,0,complete,543,process_case
